date,no1,no2,no3,no4,no5
2014-06-20 18:00:00,0.210799,1.174387,-0.730308,-1.041178,-1.005188
2014-06-20 19:00:00,-0.854407,-0.161622,0.376936,-0.629767,-1.221312
2014-06-20 20:00:00,0.448787,-0.851911,-0.795485,-0.743527,0.304206
2014-06-20 21:00:00,1.589525,1.433732,1.020050,-0.629183,-1.625818
2014-06-20 22:00:00,-1.576484,-0.041198,-1.917683,-0.619707,0.712920
2014-06-20 23:00:00,-1.614807,1.519950,-0.708943,0.715705,-0.917964
2014-06-21 00:00:00,0.804471,0.460135,-0.725217,-0.610391,-0.455884
2014-06-21 01:00:00,0.598735,-0.677377,-1.498376,-2.428218,-0.697395
2014-06-21 02:00:00,1.557434,-0.659679,-1.006044,1.055491,1.079270
2014-06-21 03:00:00,-3.594551,2.254883,-0.008937,-0.132973,0.554466
2014-06-21 04:00:00,1.155443,0.775168,-0.347599,1.140595,0.693697
2014-06-21 05:00:00,-0.540363,-1.076118,0.071601,1.784285,0.303300
2014-06-21 06:00:00,0.840002,0.631404,-0.547862,0.610006,0.979057
2014-06-21 07:00:00,-1.834559,2.993487,1.311534,-0.283351,-1.512908
2014-06-21 08:00:00,0.243438,1.049617,-1.013002,0.517188,-0.845389
2014-06-21 09:00:00,1.028551,-2.305983,-1.388404,-0.931082,-1.075262
2014-06-21 10:00:00,1.341383,-0.535134,-0.131047,-2.838822,-0.935708
2014-06-21 11:00:00,2.297722,0.444873,0.905557,0.450055,-0.396017
2014-06-21 12:00:00,0.614304,1.361190,1.733430,1.018533,-0.590418
2014-06-21 13:00:00,0.053918,-0.923492,0.137515,0.151590,-2.301171
2014-06-21 14:00:00,0.696842,-0.259829,-0.965427,1.216137,-0.256067
2014-06-21 15:00:00,-1.445875,0.319991,0.600926,-1.088232,0.063023
2014-06-21 16:00:00,-0.883234,0.891233,-0.459544,-1.857244,-0.787562
2014-06-21 17:00:00,0.271271,0.366326,1.394549,0.222073,-1.627286
2014-06-21 18:00:00,0.075209,-0.446802,0.909897,0.029966,-0.682227
2014-06-21 19:00:00,0.155875,0.897644,1.222452,0.115951,0.272352
2014-06-21 20:00:00,0.591167,-0.813325,-0.145146,1.224605,-1.745359
2014-06-21 21:00:00,-1.406123,1.153149,0.154606,-0.195914,1.143332
2014-06-21 22:00:00,0.471714,-0.048106,1.375916,-0.245091,-0.179262
2014-06-21 23:00:00,0.081181,-0.654303,-0.272757,2.098479,-1.698685
2014-06-22 00:00:00,-0.570411,-0.530302,-0.391472,0.958058,1.118462
2014-06-22 01:00:00,1.473317,-1.221411,-0.741314,-0.919590,1.050921
2014-06-22 02:00:00,0.629164,0.139863,-0.030030,1.159587,-0.649378
2014-06-22 03:00:00,-0.211185,2.692955,0.071307,-0.719366,0.119179
2014-06-22 04:00:00,-0.214945,-0.419945,1.049505,1.894399,-0.405091
2014-06-22 05:00:00,1.029591,0.828951,-0.202990,0.192608,0.901532
2014-06-22 06:00:00,-0.825363,-0.281865,0.425123,-0.626099,0.140240
2014-06-22 07:00:00,0.027767,-0.530079,-0.321125,-3.089495,-0.484699
2014-06-22 08:00:00,0.290295,0.593281,-0.044190,0.161857,-0.336847
2014-06-22 09:00:00,-0.092883,0.939838,0.806758,-0.314887,0.315753
2014-06-22 10:00:00,0.289654,-0.130788,0.623659,-1.218259,1.201813
2014-06-22 11:00:00,-0.377345,-0.881167,0.252171,1.499918,1.054688
2014-06-22 12:00:00,1.032670,0.995314,-0.458833,-0.255395,-0.740186
2014-06-22 13:00:00,1.396115,-0.024016,-0.199845,-0.391436,0.598478
2014-06-22 14:00:00,0.883514,-2.161406,0.323976,0.554115,-1.570893
2014-06-22 15:00:00,-1.212896,0.417301,-0.912703,-0.703826,-0.490764
2014-06-22 16:00:00,0.213232,-0.356346,1.402065,-1.084690,-1.247296
2014-06-22 17:00:00,-0.699176,0.795365,-0.383275,-1.921555,-0.009013
2014-06-22 18:00:00,0.742553,0.985009,-0.084827,-0.143767,0.287528
2014-06-22 19:00:00,0.083865,-0.089069,0.235363,0.180538,-1.384869
2014-06-22 20:00:00,0.471885,-0.712429,-1.153628,1.967522,-0.344299
2014-06-22 21:00:00,1.553281,-0.231060,-0.769491,-0.231931,1.021962
2014-06-22 22:00:00,0.874100,-1.080812,1.985142,0.038901,0.442975
2014-06-22 23:00:00,0.359143,-2.758202,0.456353,0.631348,1.818923
2014-06-23 00:00:00,0.768225,0.590925,-0.006459,-0.852789,-1.625342
2014-06-23 01:00:00,1.342097,-1.462448,-1.041617,-0.832945,0.738841
2014-06-23 02:00:00,0.381190,-0.765586,-0.140083,-0.234057,-0.423069
2014-06-23 03:00:00,-0.092757,0.168999,-0.988370,2.013145,0.143906
2014-06-23 04:00:00,-0.346692,-1.575258,1.994007,-0.388363,-0.648331
2014-06-23 05:00:00,-0.765365,-0.596149,-0.174581,0.514955,-0.144812
2014-06-23 06:00:00,0.104135,-0.405119,0.727301,-0.407011,0.291158
2014-06-23 07:00:00,-2.191709,0.327060,0.903768,-1.054084,0.994738
2014-06-23 08:00:00,-1.672622,0.457713,0.160200,0.826360,-0.367027
2014-06-23 09:00:00,-1.106731,-0.611518,0.091094,1.284557,-0.196198
2014-06-23 10:00:00,1.579722,-0.839444,-0.387272,-0.897115,0.213198
2014-06-23 11:00:00,-0.299886,-1.203077,-0.014749,-0.448221,-0.677893
2014-06-23 12:00:00,0.302641,-1.416355,-2.718323,1.374005,0.359354
2014-06-23 13:00:00,-0.709516,-0.899969,0.668562,0.097694,1.447664
2014-06-23 14:00:00,-1.488380,-0.532728,-0.860642,1.717587,0.099984
2014-06-23 15:00:00,0.157006,-0.012839,-0.255306,-0.565209,0.286914
2014-06-23 16:00:00,-0.783558,1.258474,1.401567,-0.500836,0.669245
2014-06-23 17:00:00,-1.505420,0.749755,1.454965,-0.103479,0.523520
2014-06-23 18:00:00,0.101461,-0.207178,-0.233261,1.659160,1.809559
2014-06-23 19:00:00,-0.664197,-0.333735,-0.319526,-0.923048,-0.380935
2014-06-23 20:00:00,-1.023086,-0.259490,0.459103,0.226938,-0.725056
2014-06-23 21:00:00,-0.335898,0.267317,0.574251,0.364472,0.818831
2014-06-23 22:00:00,-0.721137,-0.730557,-0.341337,-2.099379,0.244796
2014-06-23 23:00:00,0.641738,0.300823,-1.486090,-0.028514,0.003455
2014-06-24 00:00:00,0.931062,0.534363,0.099078,-1.357625,-0.380978
2014-06-24 01:00:00,-1.141077,-1.194678,-0.564545,-0.979028,-0.287627
2014-06-24 02:00:00,1.250315,-1.615420,0.115004,1.604212,-1.054827
2014-06-24 03:00:00,-0.159117,0.872513,-1.402689,-0.178979,-0.879781
2014-06-24 04:00:00,0.357843,-0.356502,0.333315,-1.251518,-0.213805
2014-06-24 05:00:00,-1.229941,0.036867,-1.547056,1.522951,1.549038
2014-06-24 06:00:00,-0.251342,-1.326318,-0.515793,0.802821,-0.244887
2014-06-24 07:00:00,0.381888,1.555957,1.006601,0.502089,-0.586124
2014-06-24 08:00:00,-0.293513,-2.867072,0.736550,0.786007,-0.120944
2014-06-24 09:00:00,0.235131,-0.199179,1.049069,2.463224,-0.380088
2014-06-24 10:00:00,-0.085629,-0.735718,-0.403325,-1.275125,0.430188
2014-06-24 11:00:00,0.038712,0.238466,-2.309411,-0.095145,1.015010
2014-06-24 12:00:00,0.704487,0.267967,-0.411791,-1.284378,-0.973125
2014-06-24 13:00:00,-1.278902,1.500198,-0.583606,1.422439,-0.045054
2014-06-24 14:00:00,-1.469065,0.338144,0.349802,-0.872851,-0.799936
2014-06-24 15:00:00,-0.784704,-0.345269,1.073685,-0.087575,-0.389936
2014-06-24 16:00:00,-0.696108,1.648012,1.533909,0.391437,0.202862
2014-06-24 17:00:00,-0.977824,1.114264,0.696850,0.743830,0.009636
2014-06-24 18:00:00,0.506260,-0.137165,0.439345,-0.766578,-0.177483
2014-06-24 19:00:00,0.150849,-0.197731,-1.221319,1.605853,0.869633
2014-06-24 20:00:00,-0.637498,0.109635,-1.974645,-2.118599,0.675049
2014-06-24 21:00:00,1.547703,0.217640,-0.305607,0.555021,-0.073600
2014-06-24 22:00:00,0.900453,0.592923,2.176590,-0.918847,-0.796745
2014-06-24 23:00:00,-2.078449,-0.554774,1.326824,1.306910,-0.078275
2014-06-25 00:00:00,0.842142,1.747462,-2.385971,-0.145763,-1.205656
2014-06-25 01:00:00,-1.571434,-0.208050,-0.220025,-1.376810,-1.187068
2014-06-25 02:00:00,1.310328,0.021810,-0.052851,0.250890,-2.250499
2014-06-25 03:00:00,-0.251881,0.777058,0.618562,-2.140422,-0.064594
2014-06-25 04:00:00,-0.005530,1.626807,0.456510,-0.561985,-0.323283
2014-06-25 05:00:00,-1.202319,-0.850766,0.551987,-0.302149,1.424375
2014-06-25 06:00:00,1.180997,-0.095485,-1.646435,0.193648,0.697897
2014-06-25 07:00:00,1.579281,-0.252014,0.852852,-0.119920,0.756761
2014-06-25 08:00:00,-0.011423,0.063935,0.139474,0.931566,1.685672
2014-06-25 09:00:00,0.153104,0.431434,1.148770,-0.023025,-0.996512
2014-06-25 10:00:00,1.024535,-0.336604,0.709397,0.880691,0.852083
2014-06-25 11:00:00,-0.417906,-0.747975,-0.007737,0.926143,-1.623933
2014-06-25 12:00:00,1.015696,-0.157821,0.409075,0.356586,1.213726
2014-06-25 13:00:00,0.795859,0.181379,0.736327,-0.160684,-0.030614
2014-06-25 14:00:00,1.639367,-1.940987,-1.047445,-0.185550,0.903302
2014-06-25 15:00:00,-0.773745,-0.517865,-0.201783,0.239912,0.043371
2014-06-25 16:00:00,-0.612765,0.217342,1.534099,-0.021368,1.731782
2014-06-25 17:00:00,0.882209,0.013346,0.369921,-0.226112,-1.316755
2014-06-25 18:00:00,0.300979,-0.725869,-0.462810,-1.556192,-0.998693
2014-06-25 19:00:00,-1.798182,0.399244,-0.167262,-0.692025,0.454532
2014-06-25 20:00:00,-0.677814,-1.178703,-0.303974,0.108828,-0.284570
2014-06-25 21:00:00,-0.040440,0.303577,-0.810522,1.026870,-0.221738
2014-06-25 22:00:00,-1.740671,-1.137843,-0.400659,-0.320924,0.602228
2014-06-25 23:00:00,1.032268,-1.175928,1.170647,0.757357,-0.239240
2014-06-26 00:00:00,-0.437532,-1.937638,-0.462153,-0.161262,0.566770
2014-06-26 01:00:00,-0.028636,-0.170181,0.864022,-0.192788,-0.484654
2014-06-26 02:00:00,0.571576,0.374302,1.279780,-2.465332,0.052453
2014-06-26 03:00:00,-0.194338,0.000739,0.831990,1.036988,-0.680042
2014-06-26 04:00:00,1.445494,-0.407777,1.149486,0.900863,0.665085
2014-06-26 05:00:00,0.882332,0.059453,-0.669975,-0.950534,1.054525
2014-06-26 06:00:00,0.293068,-0.745338,-0.272236,0.054327,-0.371076
2014-06-26 07:00:00,0.053458,0.415414,-1.489539,0.947383,1.334195
2014-06-26 08:00:00,0.394627,0.071366,0.349588,0.597727,-0.069592
2014-06-26 09:00:00,-0.528314,-0.555263,0.019268,-1.347448,-0.544959
2014-06-26 10:00:00,0.700486,-0.792360,0.106570,-0.319939,-1.236278
2014-06-26 11:00:00,0.389608,1.159024,-0.657749,-0.304202,-0.143192
2014-06-26 12:00:00,-1.017678,-0.528012,1.339975,0.185072,-1.235542
2014-06-26 13:00:00,1.271928,-0.196743,0.125346,-1.045454,1.180488
2014-06-26 14:00:00,1.339291,-1.220886,-0.316342,0.344648,1.399245
2014-06-26 15:00:00,-1.733094,0.907570,0.386433,-1.017040,-0.207246
2014-06-26 16:00:00,1.155320,-1.090500,-0.442280,1.037100,-0.884610
2014-06-26 17:00:00,-1.199997,0.519263,-0.837520,-1.489109,0.953906
2014-06-26 18:00:00,-1.792810,-0.708470,-0.028010,-1.548551,-0.878089
2014-06-26 19:00:00,-0.039683,1.618180,-1.004132,-2.008347,-1.826055
2014-06-26 20:00:00,-1.519629,-0.697615,1.536716,-1.038190,-1.175443
2014-06-26 21:00:00,1.111597,-0.436653,0.956465,0.127336,1.876006
2014-06-26 22:00:00,-0.218343,-0.783481,-0.404546,1.271060,-0.463280
2014-06-26 23:00:00,-0.999885,-1.023895,-1.414894,2.033031,1.426574
2014-06-27 00:00:00,0.790014,-1.127600,-0.770813,1.869517,0.123315
2014-06-27 01:00:00,-0.490153,1.137606,0.246029,0.897882,-1.426532
2014-06-27 02:00:00,1.116605,0.784644,0.120726,0.218618,1.015512
2014-06-27 03:00:00,-0.972761,-0.456054,0.531387,1.481103,-0.567758
2014-06-27 04:00:00,-0.065798,-0.876683,0.005119,0.790569,-1.813382
2014-06-27 05:00:00,-1.741716,0.000457,0.894002,-0.364945,0.896085
2014-06-27 06:00:00,-0.571747,-0.085719,-0.464162,0.996334,0.021366
2014-06-27 07:00:00,1.019512,-0.192561,-0.380101,-0.587041,1.310746
2014-06-27 08:00:00,0.324690,0.331281,0.228515,-0.099624,0.380815
2014-06-27 09:00:00,0.344657,0.604654,1.291803,-0.272885,-2.257775
2014-06-27 10:00:00,-0.196624,-1.268423,1.288635,0.621271,-1.974481
2014-06-27 11:00:00,-0.572881,0.618206,-1.890707,0.345163,-2.715710
2014-06-27 12:00:00,0.866745,-1.187154,0.250791,0.386902,-1.320629
2014-06-27 13:00:00,1.970254,1.348851,0.392682,0.134611,1.234510
2014-06-27 14:00:00,-0.133651,0.731564,-0.928828,-0.814863,-0.740208
2014-06-27 15:00:00,-0.227389,0.878785,1.906643,0.397179,-0.258670
2014-06-27 16:00:00,0.393005,-1.412289,1.223733,-0.708178,1.084533
2014-06-27 17:00:00,-1.314242,-0.763231,0.456193,0.029683,-0.267461
2014-06-27 18:00:00,-0.588382,-0.059651,0.358079,0.356988,-1.321518
2014-06-27 19:00:00,0.149073,-1.228341,0.692418,1.992900,1.080051
2014-06-27 20:00:00,0.643102,-0.436820,0.662588,-0.680821,-1.766879
2014-06-27 21:00:00,0.168961,-0.246302,0.719729,1.634284,0.985885
2014-06-27 22:00:00,0.356817,0.053952,0.362440,0.699436,0.616964
2014-06-27 23:00:00,-0.841217,0.600242,-0.888423,0.321442,0.243359
2014-06-28 00:00:00,0.991450,-0.126055,1.481570,0.598798,1.222297
2014-06-28 01:00:00,0.030084,0.089868,-0.411941,0.473928,1.242004
2014-06-28 02:00:00,1.053581,0.413162,-0.421558,0.088802,-1.373774
2014-06-28 03:00:00,-0.051195,-0.501756,0.557173,0.991629,0.410189
2014-06-28 04:00:00,0.461133,1.107573,0.843914,-0.823690,0.042676
2014-06-28 05:00:00,-0.787035,-1.022000,-1.472799,-0.460715,0.481408
2014-06-28 06:00:00,0.270126,-1.326885,-0.062935,0.686934,0.684102
2014-06-28 07:00:00,1.533337,0.027476,-1.693435,0.313749,0.783322
2014-06-28 08:00:00,-0.581945,0.021614,-0.334247,0.560113,1.864534
2014-06-28 09:00:00,0.941083,-1.465019,-0.678602,0.896610,0.436772
2014-06-28 10:00:00,0.482657,-0.280726,0.924695,1.638254,-0.814709
2014-06-28 11:00:00,0.343425,-1.136508,2.900375,-1.541717,1.283136
2014-06-28 12:00:00,-0.459833,0.117195,-0.686859,-0.670262,0.731009
2014-06-28 13:00:00,-0.465096,0.264386,-0.169663,0.482895,-0.941368
2014-06-28 14:00:00,-1.279158,-1.590082,0.503462,1.677262,-0.647070
2014-06-28 15:00:00,-0.373113,1.758132,-2.280965,-1.011153,0.118588
2014-06-28 16:00:00,0.683150,2.228498,-0.553479,1.715482,0.243069
2014-06-28 17:00:00,-1.298003,2.731770,0.376771,1.098376,-1.062796
2014-06-28 18:00:00,1.176190,0.558780,1.190435,-1.662146,0.593511
2014-06-28 19:00:00,-0.033180,-0.677163,0.236927,1.694105,0.012448
2014-06-28 20:00:00,0.837457,-0.432712,2.241704,-1.009873,-0.698765
2014-06-28 21:00:00,-1.967430,0.224072,-0.362387,-0.040239,1.165371
2014-06-28 22:00:00,-0.866609,0.401725,-0.624771,-0.478460,0.411610
2014-06-28 23:00:00,-1.429365,0.864789,1.073918,1.685124,-0.000463
2014-06-29 00:00:00,-0.357224,0.305160,0.384981,-1.082357,1.467688
2014-06-29 01:00:00,-0.190383,-0.690746,0.497500,-1.715083,0.307456
2014-06-29 02:00:00,-0.794310,1.193717,1.833476,1.113635,-0.847408
2014-06-29 03:00:00,0.215818,0.861514,-0.317208,-0.553357,-0.668423
2014-06-29 04:00:00,1.062341,0.544428,-0.413942,0.171731,2.074213
2014-06-29 05:00:00,-0.331062,-0.328032,-1.178311,-0.271176,0.935252
2014-06-29 06:00:00,1.268033,-0.457508,-0.925291,-1.285357,-0.176932
2014-06-29 07:00:00,-0.439228,-0.084407,-0.189490,0.199597,-2.281813
2014-06-29 08:00:00,1.419261,-0.951001,0.586418,-0.092672,1.280130
2014-06-29 09:00:00,0.470667,-0.024858,0.567248,0.345305,-1.442266
2014-06-29 10:00:00,-0.369463,-0.578461,-0.213159,1.049344,-1.214714
2014-06-29 11:00:00,1.430311,-0.668391,0.848741,0.681997,0.239342
2014-06-29 12:00:00,1.172188,0.081431,0.859124,-0.745470,0.476684
2014-06-29 13:00:00,-1.461615,-0.538085,1.649944,-0.478284,-0.694799
2014-06-29 14:00:00,1.563240,-0.704515,0.896174,-0.238518,-0.813686
2014-06-29 15:00:00,1.358112,-0.508138,1.296403,0.183358,-0.107098
2014-06-29 16:00:00,2.713579,0.206161,-1.193835,0.927177,0.281217
2014-06-29 17:00:00,-0.129866,-1.015947,0.012052,0.021923,0.919528
2014-06-29 18:00:00,-0.086437,0.698197,-0.505748,0.327403,-1.043927
2014-06-29 19:00:00,-0.007724,-1.033209,-0.518841,-0.988190,0.673963
2014-06-29 20:00:00,-0.200458,1.036979,-1.375771,0.193890,0.849489
2014-06-29 21:00:00,0.796846,-1.064049,-1.351544,0.577869,-0.066497
2014-06-29 22:00:00,0.619869,-0.707670,0.639431,-0.300460,-0.535433
2014-06-29 23:00:00,-0.185066,0.043064,-0.971152,-1.607295,0.331519
2014-06-30 00:00:00,1.015380,0.746411,-0.162305,-0.212191,1.911072
2014-06-30 01:00:00,-0.438803,-1.585513,0.399994,0.731956,-0.444626
2014-06-30 02:00:00,0.157359,-0.151492,-0.570724,0.261507,0.146037
2014-06-30 03:00:00,0.585004,0.627780,1.287328,0.598463,0.101350
2014-06-30 04:00:00,-1.199678,2.129794,0.154752,-0.956942,-0.961253
2014-06-30 05:00:00,0.958452,-0.417526,1.085802,0.271677,-1.144333
2014-06-30 06:00:00,-0.256973,-1.079606,0.856691,2.437070,0.990409
2014-06-30 07:00:00,0.466358,0.458993,-0.132743,0.977481,1.888945
2014-06-30 08:00:00,-1.550106,-0.107579,1.212821,0.092449,1.431579
2014-06-30 09:00:00,-0.782366,-0.290342,1.381739,-0.248633,0.211865
2014-06-30 10:00:00,0.408756,-1.049462,2.425391,-1.502146,-0.845603
2014-06-30 11:00:00,1.669000,0.433082,-0.789291,0.772756,-1.363556
2014-06-30 12:00:00,-0.770012,-1.108768,-0.481334,-0.009263,-1.692425
2014-06-30 13:00:00,1.876642,0.946471,-0.510689,-0.369992,-0.428779
2014-06-30 14:00:00,0.522848,-0.919213,-0.538448,-1.276127,2.257627
2014-06-30 15:00:00,0.012166,-1.391410,-0.466630,0.478517,0.045814
2014-06-30 16:00:00,0.077680,1.746065,0.621065,0.471147,-2.145401
2014-06-30 17:00:00,-0.378371,1.078155,1.392804,2.894579,-0.859119
2014-06-30 18:00:00,-0.245664,0.468363,2.390054,0.184627,0.294915
2014-06-30 19:00:00,-1.335251,0.680226,-0.343561,0.215708,0.114314
2014-06-30 20:00:00,0.593793,-1.703530,-0.798620,0.371572,-0.972137
2014-06-30 21:00:00,-0.559342,-0.550613,-0.235954,0.916972,0.165349
2014-06-30 22:00:00,-0.463041,-1.799165,0.409200,-0.929968,-0.480646
2014-06-30 23:00:00,-0.332380,0.201492,-0.013724,-0.320166,-0.240806
2014-07-01 00:00:00,-0.223620,-0.110039,-0.695697,-2.286926,-1.727874
2014-07-01 01:00:00,1.968814,-0.035991,-1.080134,0.534937,-2.067364
2014-07-01 02:00:00,-0.023732,0.374146,-0.548197,-0.021404,1.058509
2014-07-01 03:00:00,-0.261529,-0.568961,1.250873,-0.806141,-2.278801
2014-07-01 04:00:00,-1.208487,0.184065,0.006369,-0.208149,-1.159532
2014-07-01 05:00:00,0.659133,-0.004080,1.288260,0.255913,-0.484705
2014-07-01 06:00:00,1.629842,1.002238,0.495453,0.917017,-0.586358
2014-07-01 07:00:00,-0.081711,-0.717062,0.097731,-0.601892,-1.426927
2014-07-01 08:00:00,-0.553892,1.065207,-0.499833,-0.121734,0.368919
2014-07-01 09:00:00,1.824163,2.010980,0.247196,0.915701,1.150377
2014-07-01 10:00:00,-0.157689,0.299746,0.606256,1.335515,1.233914
2014-07-01 11:00:00,-0.346494,-0.093940,0.862996,0.571161,0.921603
2014-07-01 12:00:00,-0.046971,0.223891,-0.195360,0.098093,1.010159
2014-07-01 13:00:00,0.551948,-0.041417,-0.257358,0.511529,1.782872
2014-07-01 14:00:00,0.171381,-0.208809,-0.798363,0.496570,-0.403188
2014-07-01 15:00:00,0.093735,0.043349,-1.022302,-2.057822,0.566031
2014-07-01 16:00:00,-1.140239,-0.189855,-0.876248,-0.755677,-0.303709
2014-07-01 17:00:00,-0.110304,-0.601340,-0.879450,-1.668055,-1.003425
2014-07-01 18:00:00,1.502733,-0.470920,-0.844150,-0.855263,-0.880658
2014-07-01 19:00:00,1.050016,0.356138,0.288321,1.341375,1.219885
2014-07-01 20:00:00,-0.569699,0.592373,-0.626243,-1.236928,0.102347
2014-07-01 21:00:00,0.413251,-1.204971,-0.053970,-1.099161,0.087747
2014-07-01 22:00:00,-0.338662,0.895586,0.268643,-1.152738,0.205662
2014-07-01 23:00:00,-0.238365,-0.894230,-0.110977,0.577717,1.854135
2014-07-02 00:00:00,1.311559,2.463502,-0.067992,1.216261,1.182549
2014-07-02 01:00:00,0.004474,1.112728,1.166752,-0.392369,-1.003573
2014-07-02 02:00:00,-1.151893,-1.097562,-0.361047,-1.330983,0.191954
2014-07-02 03:00:00,0.117896,0.788412,-0.090169,0.398505,0.318460
2014-07-02 04:00:00,-1.254676,-0.597318,0.783885,0.007137,-1.046315
2014-07-02 05:00:00,0.624942,0.700010,1.000951,-0.780055,-0.136824
2014-07-02 06:00:00,1.907988,-1.168092,-0.704035,-2.044635,0.048124
2014-07-02 07:00:00,0.644272,-0.325218,1.385029,0.586290,-1.147682
2014-07-02 08:00:00,-0.420878,1.792062,-0.462411,0.251791,-0.626238
2014-07-02 09:00:00,0.027611,1.106361,0.581511,0.566958,0.241991
2014-07-02 10:00:00,-1.191928,-2.584153,-0.153658,-1.461065,-0.209802
2014-07-02 11:00:00,-1.517689,-0.611557,0.503483,0.646986,0.466707
2014-07-02 12:00:00,-0.401235,-0.287049,-0.350347,-0.417415,-1.340473
2014-07-02 13:00:00,-0.266927,-0.710537,0.213303,0.037377,1.188253
2014-07-02 14:00:00,0.265133,-0.213621,-0.109113,0.894020,-0.530203
2014-07-02 15:00:00,2.725580,-0.895215,-0.047249,0.251628,0.856068
2014-07-02 16:00:00,0.223264,-0.940105,-0.370229,-0.966446,-0.631193
2014-07-02 17:00:00,1.382616,-1.863451,-0.347318,-1.132189,0.767851
2014-07-02 18:00:00,0.580847,0.989943,0.129763,-0.808313,-0.312769
2014-07-02 19:00:00,0.017274,0.730415,-0.892308,-0.747390,-1.987463
2014-07-02 20:00:00,-1.046936,0.458839,-1.193874,-0.701245,-0.956626
2014-07-02 21:00:00,0.346169,-0.494548,1.579102,1.308092,1.099810
2014-07-02 22:00:00,-0.879071,1.042169,0.069694,-1.820949,-0.065121
2014-07-02 23:00:00,2.335286,-1.481368,2.202382,-0.256405,1.447671
2014-07-03 00:00:00,1.301074,0.052295,-1.407267,-1.866967,-1.620138
2014-07-03 01:00:00,-0.158407,1.438254,-0.499894,1.034009,-0.393625
2014-07-03 02:00:00,-1.005803,-1.121423,-0.620768,0.148290,0.486859
2014-07-03 03:00:00,0.665219,-0.069685,0.494810,0.977122,-0.553618
2014-07-03 04:00:00,0.179341,-0.919794,-0.761020,-0.493404,0.573110
2014-07-03 05:00:00,1.252364,0.530392,-1.401478,-2.523020,-2.045883
2014-07-03 06:00:00,-0.958762,0.627088,-1.085203,-0.387096,-0.761051
2014-07-03 07:00:00,0.899412,1.289611,-0.120812,-0.951366,-0.321582
2014-07-03 08:00:00,-1.170298,-0.514840,0.457284,-0.483220,1.102473
2014-07-03 09:00:00,0.763144,1.237889,1.440898,1.251636,-1.256315
2014-07-03 10:00:00,0.164331,-0.980682,0.711295,-0.628741,0.015857
2014-07-03 11:00:00,-0.705161,-0.439731,-0.249581,0.169278,-0.242465
2014-07-03 12:00:00,0.242481,0.131530,1.976825,0.267172,-1.794270
2014-07-03 13:00:00,0.587828,0.457708,-0.465151,2.300252,0.321941
2014-07-03 14:00:00,-0.839590,-0.047190,0.514944,0.082529,0.685313
2014-07-03 15:00:00,0.899618,-0.873514,-1.036369,-0.338553,-0.937248
2014-07-03 16:00:00,1.242274,0.184712,1.216771,1.202099,1.428029
2014-07-03 17:00:00,-0.035960,-1.105311,0.129112,0.614585,0.196288
2014-07-03 18:00:00,1.333931,0.053055,-0.459747,0.189855,1.521449
2014-07-03 19:00:00,-1.630141,-0.269698,-1.833058,1.132967,-0.436473
2014-07-03 20:00:00,-0.466541,-0.634074,-1.338299,1.855461,0.032161
2014-07-03 21:00:00,-0.032444,2.120716,0.959433,-1.047461,0.355154
2014-07-03 22:00:00,0.545636,-0.460395,0.451442,0.254536,-0.483226
2014-07-03 23:00:00,-0.492366,-1.447010,-0.819829,-2.206545,1.014877
2014-07-04 00:00:00,0.433592,-0.938836,-0.314307,-0.855926,-1.472000
2014-07-04 01:00:00,0.476933,0.142646,0.748000,0.503097,0.039380
2014-07-04 02:00:00,0.413795,0.500692,1.023187,0.278230,0.482473
2014-07-04 03:00:00,-2.451242,0.649934,-1.589389,0.881504,0.921439
2014-07-04 04:00:00,1.288246,-1.671959,-0.062615,0.489439,0.014916
2014-07-04 05:00:00,-1.150004,0.147201,-0.373804,0.486657,1.073754
2014-07-04 06:00:00,-1.665424,0.814101,-0.150518,0.974079,-1.586159
2014-07-04 07:00:00,-0.196308,-0.758724,0.597059,0.563246,1.705260
2014-07-04 08:00:00,-0.800434,1.244203,0.401856,-0.369411,-1.358837
2014-07-04 09:00:00,-0.065631,0.368202,1.006792,0.365195,-0.084505
2014-07-04 10:00:00,-0.808479,-2.265768,-0.277554,0.510446,0.247344
2014-07-04 11:00:00,1.355380,-0.449475,-1.831045,1.201928,1.735071
2014-07-04 12:00:00,-0.290404,0.858021,-1.672488,1.680816,-1.098485
2014-07-04 13:00:00,2.415462,-2.791015,-0.452688,0.124299,0.845145
2014-07-04 14:00:00,1.661635,-0.048589,-0.443904,-0.551362,-1.391872
2014-07-04 15:00:00,0.520395,-0.772555,-0.289718,0.279564,0.472722
2014-07-04 16:00:00,1.153498,0.203705,-1.308180,0.060187,1.261606
2014-07-04 17:00:00,0.279411,-2.393732,-1.365510,-1.614986,-0.179743
2014-07-04 18:00:00,0.659455,0.033497,0.282458,0.911075,1.514373
2014-07-04 19:00:00,-2.585044,0.539771,0.166302,-0.826811,2.319477
2014-07-04 20:00:00,0.200113,0.384050,1.155178,1.076531,-0.376225
2014-07-04 21:00:00,1.757275,0.245489,-1.298930,-0.303798,1.519190
2014-07-04 22:00:00,1.107147,-0.233713,-0.431131,0.451420,-1.590099
2014-07-04 23:00:00,-0.283558,0.735581,-1.037461,-2.429065,1.973058
2014-07-05 00:00:00,-1.218801,2.479259,-0.823063,1.742051,-0.082526
2014-07-05 01:00:00,-0.341782,-0.075447,0.480108,1.152609,-0.595617
2014-07-05 02:00:00,0.251117,-0.457733,1.334317,0.422409,-0.931392
